skill_id,name,skill_root,status,risk_level_name,risk_level,risk_score,final_risk_level,severity_label,evidence_strength,execution_outcome,skip_reason,skip_category,selected_execution_profile,recommended_execution_profile,execution_feasibility,root_cause,root_cause_detail,root_cause_v2_mechanism_class,root_cause_v2_primary_driver,root_cause_v2_evidence_status,detected_behaviors,capability_tags,llm_enabled,started_at,finished_at
mnt_e_dangerous_skills_opencode-controller_skills_occ,occ,/mnt/e/dangerous_skills/opencode-controller/skills/occ,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,base_lightweight,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_oauth_or_login|requires_local_helper_tooling,True,2026-04-27T05:57:01.066467+00:00,2026-04-27T05:57:01.066489+00:00
mnt_e_dangerous_skills_openrouter-generate-image-skill_skills_generate-image,generate-image,/mnt/e/dangerous_skills/openrouter-generate-image-skill/skills/generate-image,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_web_platform|requires_external_api_key,True,2026-04-27T05:57:01.358451+00:00,2026-04-27T05:57:15.451936+00:00
mnt_e_dangerous_skills_opentunnel_skills_opentunnel-connect,opentunnel-connect,/mnt/e/dangerous_skills/opentunnel/skills/opentunnel-connect,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform,True,2026-04-27T05:57:15.724709+00:00,2026-04-27T05:57:26.196070+00:00
mnt_e_dangerous_skills_osmo_skills_osmo-agent,osmo-agent,/mnt/e/dangerous_skills/osmo/skills/osmo-agent,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,deep_execution,deep_execution,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_long_horizon_task|requires_heavy_runtime|requires_user_supplied_artifact|requires_interactive_prompting,True,2026-04-27T05:57:26.818206+00:00,2026-04-27T05:57:26.818228+00:00
mnt_e_dangerous_skills_page-2-context,page-2-context,/mnt/e/dangerous_skills/page-2-context,completed,低风险,low,0,low,benign_like,partial,completed_full,,,browser_lightweight,browser_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_browser|requires_web_platform|requires_heavy_runtime|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T05:57:26.999821+00:00,2026-04-27T05:57:57.579431+00:00
mnt_e_dangerous_skills_pair-programmer_skills_pair-programmer,pair-programmer,/mnt/e/dangerous_skills/pair-programmer/skills/pair-programmer,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,base_lightweight,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key,True,2026-04-27T05:57:58.197628+00:00,2026-04-27T05:57:58.197648+00:00
mnt_e_dangerous_skills_pdf-1wso5,pdf,/mnt/e/dangerous_skills/pdf-1wso5,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_document_or_office_stack,True,2026-04-27T05:57:58.370092+00:00,2026-04-27T05:58:19.553657+00:00
mnt_e_dangerous_skills_perf-benchmark-skill,perf-benchmark,/mnt/e/dangerous_skills/perf-benchmark-skill,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_local_helper_tooling,True,2026-04-27T05:58:19.738198+00:00,2026-04-27T05:58:34.342915+00:00
mnt_e_dangerous_skills_perp-cli_skills_perp-cli,perp-cli,/mnt/e/dangerous_skills/perp-cli/skills/perp-cli,completed,低风险,low,0,medium,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,skill_design,unsafe_command_construction,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_external_api_key|requires_long_horizon_task|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T05:58:34.765801+00:00,2026-04-27T05:58:48.655519+00:00
mnt_e_dangerous_skills_pglr,pglr,/mnt/e/dangerous_skills/pglr,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_interactive_prompting|requires_messaging_stack,True,2026-04-27T05:58:48.865980+00:00,2026-04-27T05:58:59.235754+00:00
mnt_e_dangerous_skills_phantom-3uttg,phantom,/mnt/e/dangerous_skills/phantom-3uttg,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,browser_lightweight,browser_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_browser|requires_web_platform|requires_external_api_key,True,2026-04-27T05:58:59.415235+00:00,2026-04-27T05:59:25.878140+00:00
mnt_e_dangerous_skills_photoshop-automator,photoshop-automator,/mnt/e/dangerous_skills/photoshop-automator,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,,True,2026-04-27T05:59:26.057752+00:00,2026-04-27T05:59:35.137216+00:00
mnt_e_dangerous_skills_pi-rlm_skills_rlm,rlm,/mnt/e/dangerous_skills/pi-rlm/skills/rlm,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T05:59:35.403187+00:00,2026-04-27T05:59:46.765951+00:00
mnt_e_dangerous_skills_poke_skills_poke-ordering,poke-ordering,/mnt/e/dangerous_skills/poke/skills/poke-ordering,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T05:59:47.176052+00:00,2026-04-27T05:59:59.232318+00:00
mnt_e_dangerous_skills_polym,polymarket,/mnt/e/dangerous_skills/polym,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_long_horizon_task|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T05:59:59.694199+00:00,2026-04-27T05:59:59.694225+00:00
mnt_e_dangerous_skills_polymarket-4rrsh,polymarket,/mnt/e/dangerous_skills/polymarket-4rrsh,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_long_horizon_task|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T06:00:00.088440+00:00,2026-04-27T06:00:00.088454+00:00
mnt_e_dangerous_skills_polytrading,polymarket,/mnt/e/dangerous_skills/polytrading,skipped,,,,medium,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_long_horizon_task|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T06:00:00.652866+00:00,2026-04-27T06:00:00.652896+00:00
mnt_e_dangerous_skills_pomodoro_dist_skills_pomodoro,pomodoro,/mnt/e/dangerous_skills/pomodoro/dist/skills/pomodoro,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_long_horizon_task,True,2026-04-27T06:00:01.221640+00:00,2026-04-27T06:00:13.276296+00:00
mnt_e_dangerous_skills_pomodoro_src,pomodoro,/mnt/e/dangerous_skills/pomodoro/src,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_long_horizon_task,True,2026-04-27T06:00:13.487651+00:00,2026-04-27T06:00:21.749538+00:00
mnt_e_dangerous_skills_posteyskills_skills_postey,postey,/mnt/e/dangerous_skills/posteyskills/skills/postey,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,ambiguous_connected_workflow,mixed,trigger_incomplete,process_spawn,requires_web_platform|requires_external_api_key|requires_user_supplied_artifact|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T06:00:22.022138+00:00,2026-04-27T06:00:32.690259+00:00
mnt_e_dangerous_skills_ppt-master_skills_ppt-master,ppt-master,/mnt/e/dangerous_skills/ppt-master/skills/ppt-master,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_web_platform|requires_external_api_key|requires_long_horizon_task|requires_interactive_prompting|requires_local_helper_tooling|requires_document_or_office_stack,True,2026-04-27T06:00:33.005500+00:00,2026-04-27T06:08:45.227604+00:00
mnt_e_dangerous_skills_pptx-to-html-updated,pptx-to-html,/mnt/e/dangerous_skills/pptx-to-html-updated,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_browser|requires_web_platform|requires_user_supplied_artifact|requires_interactive_prompting|requires_local_helper_tooling|requires_document_or_office_stack,True,2026-04-27T06:08:45.445526+00:00,2026-04-27T06:08:58.328374+00:00
mnt_e_dangerous_skills_preety-mermaid-skills,pretty-mermaid,/mnt/e/dangerous_skills/preety-mermaid-skills,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_browser|requires_local_helper_tooling|requires_document_or_office_stack,True,2026-04-27T06:08:58.513879+00:00,2026-04-27T06:09:20.742654+00:00
mnt_e_dangerous_skills_prepare-wordpress_skills_prepare-wordpress,prepare-wordpress,/mnt/e/dangerous_skills/prepare-wordpress/skills/prepare-wordpress,completed,低风险,low,0,medium,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_user_supplied_artifact|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T06:09:21.027053+00:00,2026-04-27T06:09:29.476904+00:00
mnt_e_dangerous_skills_pretty-mermaid-skills,pretty-mermaid,/mnt/e/dangerous_skills/pretty-mermaid-skills,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,unsafe_command_construction,tool_selection,trigger_incomplete,file_write|process_spawn|shell_execution,requires_browser|requires_local_helper_tooling|requires_document_or_office_stack,True,2026-04-27T06:09:29.651068+00:00,2026-04-27T06:10:14.680332+00:00
mnt_e_dangerous_skills_proactive-agent-skill,proactive-agent-skill,/mnt/e/dangerous_skills/proactive-agent-skill,completed,低风险,low,0,low,benign_like,partial,completed_full,,,adapter_backed,adapter_backed,blocked,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,file_write,requires_long_horizon_task|requires_local_helper_tooling|requires_messaging_stack,True,2026-04-27T06:10:14.852614+00:00,2026-04-27T06:10:24.058062+00:00
mnt_e_dangerous_skills_proactive-solvr,proactive-solvr,/mnt/e/dangerous_skills/proactive-solvr,skipped,,,,low,benign_like,partial,skipped_bounded,auth_or_external_account_required,auth_or_external_account_required,adapter_backed,adapter_backed,blocked,prompt_injection_suspected,prompt_injection_suspected,insufficient_context,authored_skill_logic,static_only,,requires_web_platform|requires_oauth_or_login|requires_external_api_key|requires_callback_or_webhook|requires_long_horizon_task|requires_local_helper_tooling|requires_document_or_office_stack|requires_messaging_stack,True,2026-04-27T06:10:24.753937+00:00,2026-04-27T06:10:24.753965+00:00
mnt_e_dangerous_skills_proactive-tasks,proactive-tasks,/mnt/e/dangerous_skills/proactive-tasks,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,ambiguous_connected_workflow,mixed,trigger_incomplete,process_spawn,requires_long_horizon_task|requires_interactive_prompting|requires_local_helper_tooling,True,2026-04-27T06:10:24.952525+00:00,2026-04-27T06:10:40.330876+00:00
mnt_e_dangerous_skills_project-understanding_skills_project-understanding,project-understanding,/mnt/e/dangerous_skills/project-understanding/skills/project-understanding,completed,低风险,low,0,low,weakly_suspicious,partial,completed_full,,,base_lightweight,base_lightweight,conditional,skill_design,unsafe_command_construction,unsafe_command_construction,tool_selection,trigger_incomplete,process_spawn|shell_execution,requires_external_api_key|requires_local_helper_tooling,True,2026-04-27T06:10:40.676696+00:00,2026-04-27T06:10:56.863375+00:00
mnt_e_dangerous_skills_prompt-engineering_skill_lang_chain_graphy_skill,langchain-langgraph-coding-assistant,/mnt/e/dangerous_skills/prompt-engineering/Skill/lang_chain&graphy_skill,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,,True,2026-04-27T06:10:57.137365+00:00,2026-04-27T06:11:17.897027+00:00
mnt_e_dangerous_skills_prompt-engineering-skill,prompt-engineering,/mnt/e/dangerous_skills/prompt-engineering-skill,completed,低风险,low,0,low,benign_like,partial,completed_full,,,base_lightweight,base_lightweight,conditional,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_web_platform|requires_external_api_key|requires_long_horizon_task|requires_interactive_prompting,True,2026-04-27T06:11:18.120262+00:00,2026-04-27T06:11:54.034727+00:00
mnt_e_dangerous_skills_prompt-guard,prompt-guard,/mnt/e/dangerous_skills/prompt-guard,completed,严重风险,critical,80,critical,severe_risk,partial,completed_full,,,adapter_backed,adapter_backed,blocked,skill_design,unsafe_dataflow_design,unsafe_dataflow_design,authored_skill_logic,trigger_incomplete,file_write|network_access,requires_web_platform|requires_external_api_key|requires_callback_or_webhook|requires_local_helper_tooling,True,2026-04-27T06:11:54.214042+00:00,2026-04-27T06:12:00.792128+00:00
mnt_e_dangerous_skills_pytincture-skill_skills_pytincture-dhxpyt,pytincture-dhxpyt,/mnt/e/dangerous_skills/pytincture-skill/skills/pytincture-dhxpyt,completed,低风险,low,0,low,benign_like,partial,completed_full,,,browser_lightweight,browser_lightweight,ready,unknown,unknown,insufficient_context,authored_skill_logic,trigger_incomplete,,requires_browser|requires_web_platform,True,2026-04-27T06:12:01.099520+00:00,2026-04-27T06:13:01.639304+00:00
